dataset,n_donors,trial,cell_type,n_cells,k_max,n_genes,dp_variant,prefactor,clip_value,delta,epsilon,delta_F,sigma
ok,5d,1,9,79,27,230,v1,4.0,3.0,1e-05,10000000,4299.2307692307695,0.0020828935855924245
ok,5d,1,9,79,27,230,v1,4.0,3.0,1e-05,100000000,4299.2307692307695,0.00020828935855924248
ok,5d,1,9,79,27,230,v1,4.0,3.0,1e-05,1000000000,4299.2307692307695,2.0828935855924248e-05
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,1,1074.8076923076924,5207.233963981062
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,10,1074.8076923076924,520.7233963981062
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,100,1074.8076923076924,52.072339639810615
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,1000,1074.8076923076924,5.207233963981062
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,10000,1074.8076923076924,0.5207233963981062
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,100000,1074.8076923076924,0.052072339639810616
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,1000000,1074.8076923076924,0.005207233963981062
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,10000000,1074.8076923076924,0.0005207233963981061
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,100000000,1074.8076923076924,5.207233963981062e-05
ok,5d,1,9,79,27,230,v2,1.0,3.0,1e-05,1000000000,1074.8076923076924,5.207233963981062e-06
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,1,1012.3893805309734,4904.82939860227
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,10,1012.3893805309734,490.482939860227
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,100,1012.3893805309734,49.0482939860227
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,1000,1012.3893805309734,4.90482939860227
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,10000,1012.3893805309734,0.490482939860227
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,100000,1012.3893805309734,0.0490482939860227
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,1000000,1012.3893805309734,0.0049048293986022696
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,10000000,1012.3893805309734,0.000490482939860227
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,100000000,1012.3893805309734,4.90482939860227e-05
ok,5d,2,0,1537,520,55,v1,4.0,3.0,1e-05,1000000000,1012.3893805309734,4.90482939860227e-06
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,1,253.09734513274336,1226.2073496505675
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,10,253.09734513274336,122.62073496505676
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,100,253.09734513274336,12.262073496505675
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,1000,253.09734513274336,1.2262073496505674
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,10000,253.09734513274336,0.12262073496505675
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,100000,253.09734513274336,0.012262073496505675
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,1000000,253.09734513274336,0.0012262073496505674
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,10000000,253.09734513274336,0.00012262073496505674
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,100000000,253.09734513274336,1.2262073496505676e-05
ok,5d,2,0,1537,520,55,v2,1.0,3.0,1e-05,1000000000,253.09734513274336,1.2262073496505676e-06
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,1,1080.496551724138,5234.79538002008
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,10,1080.496551724138,523.479538002008
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,100,1080.496551724138,52.347953800200806
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,1000,1080.496551724138,5.23479538002008
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,10000,1080.496551724138,0.5234795380020081
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,100000,1080.496551724138,0.052347953800200804
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,1000000,1080.496551724138,0.00523479538002008
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,10000000,1080.496551724138,0.000523479538002008
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,100000000,1080.496551724138,5.2347953800200806e-05
ok,5d,2,1,213,68,64,v1,4.0,3.0,1e-05,1000000000,1080.496551724138,5.234795380020081e-06
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,1,270.1241379310345,1308.69884500502
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,10,270.1241379310345,130.869884500502
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,100,270.1241379310345,13.086988450050201
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,1000,270.1241379310345,1.30869884500502
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,10000,270.1241379310345,0.13086988450050202
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,100000,270.1241379310345,0.013086988450050201
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,1000000,270.1241379310345,0.00130869884500502
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,10000000,270.1241379310345,0.000130869884500502
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,100000000,270.1241379310345,1.3086988450050202e-05
ok,5d,2,1,213,68,64,v2,1.0,3.0,1e-05,1000000000,270.1241379310345,1.3086988450050202e-06
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,1,7382.117647058823,35764.9224256427
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,10,7382.117647058823,3576.49224256427
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,100,7382.117647058823,357.649224256427
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,1000,7382.117647058823,35.764922425642695
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,10000,7382.117647058823,3.5764922425642696
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,100000,7382.117647058823,0.357649224256427
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,1000000,7382.117647058823,0.0357649224256427
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,10000000,7382.117647058823,0.0035764922425642696
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,100000000,7382.117647058823,0.000357649224256427
ok,5d,2,10,31,14,249,v1,4.0,3.0,1e-05,1000000000,7382.117647058823,3.5764922425642696e-05
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,1,1845.5294117647059,8941.230606410674
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,10,1845.5294117647059,894.1230606410675
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,100,1845.5294117647059,89.41230606410674
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,1000,1845.5294117647059,8.941230606410674
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,10000,1845.5294117647059,0.8941230606410674
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,100000,1845.5294117647059,0.08941230606410674
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,1000000,1845.5294117647059,0.008941230606410675
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,10000000,1845.5294117647059,0.0008941230606410674
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,100000000,1845.5294117647059,8.941230606410675e-05
ok,5d,2,10,31,14,249,v2,1.0,3.0,1e-05,1000000000,1845.5294117647059,8.941230606410674e-06
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,1,2083.464566929134,10093.980098310127
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,10,2083.464566929134,1009.3980098310127
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,100,2083.464566929134,100.93980098310126
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,1000,2083.464566929134,10.093980098310126
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,10000,2083.464566929134,1.0093980098310127
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,100000,2083.464566929134,0.10093980098310126
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,1000000,2083.464566929134,0.010093980098310126
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,10000000,2083.464566929134,0.0010093980098310126
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,100000000,2083.464566929134,0.00010093980098310127
ok,5d,2,12,177,50,147,v1,4.0,3.0,1e-05,1000000000,2083.464566929134,1.0093980098310127e-05
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,1,520.8661417322835,2523.4950245775317
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,10,520.8661417322835,252.34950245775318
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,100,520.8661417322835,25.234950245775316
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,1000,520.8661417322835,2.5234950245775316
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,10000,520.8661417322835,0.25234950245775317
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,100000,520.8661417322835,0.025234950245775316
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,1000000,520.8661417322835,0.0025234950245775316
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,10000000,520.8661417322835,0.00025234950245775316
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,100000000,520.8661417322835,2.523495024577532e-05
ok,5d,2,12,177,50,147,v2,1.0,3.0,1e-05,1000000000,520.8661417322835,2.523495024577532e-06
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,1,2067.4285714285716,10016.288822917884
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,10,2067.4285714285716,1001.6288822917884
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,100,2067.4285714285716,100.16288822917885
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,1000,2067.4285714285716,10.016288822917884
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,10000,2067.4285714285716,1.0016288822917885
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,100000,2067.4285714285716,0.10016288822917885
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,1000000,2067.4285714285716,0.010016288822917885
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,10000000,2067.4285714285716,0.0010016288822917885
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,100000000,2067.4285714285716,0.00010016288822917884
ok,5d,2,13,358,134,96,v1,4.0,3.0,1e-05,1000000000,2067.4285714285716,1.0016288822917883e-05
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,1,516.8571428571429,2504.072205729471
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,10,516.8571428571429,250.4072205729471
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,100,516.8571428571429,25.040722057294712
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,1000,516.8571428571429,2.504072205729471
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,10000,516.8571428571429,0.2504072205729471
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,100000,516.8571428571429,0.025040722057294712
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,1000000,516.8571428571429,0.002504072205729471
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,10000000,516.8571428571429,0.00025040722057294713
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,100000000,516.8571428571429,2.504072205729471e-05
ok,5d,2,13,358,134,96,v2,1.0,3.0,1e-05,1000000000,516.8571428571429,2.504072205729471e-06
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,1,3313.56783919598,16053.590905336652
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,10,3313.56783919598,1605.3590905336653
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,100,3313.56783919598,160.5359090533665
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,1000,3313.56783919598,16.05359090533665
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,10000,3313.56783919598,1.6053590905336652
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,100000,3313.56783919598,0.1605359090533665
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,1000000,3313.56783919598,0.016053590905336652
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,10000000,3313.56783919598,0.0016053590905336652
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,100000000,3313.56783919598,0.00016053590905336653
ok,5d,2,14,911,314,175,v1,4.0,3.0,1e-05,1000000000,3313.56783919598,1.6053590905336652e-05
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,1,828.391959798995,4013.397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,10,828.391959798995,401.3397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,100,828.391959798995,40.13397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,1000,828.391959798995,4.013397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,10000,828.391959798995,0.4013397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,100000,828.391959798995,0.04013397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,1000000,828.391959798995,0.004013397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,10000000,828.391959798995,0.0004013397726334163
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,100000000,828.391959798995,4.013397726334163e-05
ok,5d,2,14,911,314,175,v2,1.0,3.0,1e-05,1000000000,828.391959798995,4.013397726334163e-06
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,1,2851.2,13813.508764740483
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,10,2851.2,1381.3508764740484
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,100,2851.2,138.13508764740484
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,1000,2851.2,13.813508764740483
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,10000,2851.2,1.3813508764740483
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,100000,2851.2,0.13813508764740484
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,1000000,2851.2,0.013813508764740483
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,10000000,2851.2,0.0013813508764740484
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,100000000,2851.2,0.00013813508764740483
ok,5d,2,15,37,12,165,v1,4.0,3.0,1e-05,1000000000,2851.2,1.3813508764740484e-05
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,1,712.8,3453.377191185121
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,10,712.8,345.3377191185121
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,100,712.8,34.53377191185121
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,1000,712.8,3.4533771911851208
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,10000,712.8,0.3453377191185121
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,100000,712.8,0.03453377191185121
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,1000000,712.8,0.0034533771911851208
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,10000000,712.8,0.0003453377191185121
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,100000000,712.8,3.453377191185121e-05
ok,5d,2,15,37,12,165,v2,1.0,3.0,1e-05,1000000000,712.8,3.453377191185121e-06
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,1,684.0,3313.846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,10,684.0,331.3846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,100,684.0,33.13846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,1000,684.0,3.313846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,10000,684.0,0.3313846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,100000,684.0,0.03313846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,1000000,684.0,0.003313846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,10000000,684.0,0.0003313846799622086
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,100000000,684.0,3.313846799622086e-05
ok,5d,2,2,5,1,76,v1,4.0,3.0,1e-05,1000000000,684.0,3.313846799622086e-06
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,1,171.0,828.4616999055215
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,10,171.0,82.84616999055216
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,100,171.0,8.284616999055215
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,1000,171.0,0.8284616999055215
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,10000,171.0,0.08284616999055215
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,100000,171.0,0.008284616999055215
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,1000000,171.0,0.0008284616999055215
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,10000000,171.0,8.284616999055215e-05
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,100000000,171.0,8.284616999055214e-06
ok,5d,2,2,5,1,76,v2,1.0,3.0,1e-05,1000000000,171.0,8.284616999055215e-07
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,1,2327.722543352601,11277.362427919881
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,10,2327.722543352601,1127.7362427919882
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,100,2327.722543352601,112.77362427919881
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,1000,2327.722543352601,11.277362427919881
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,10000,2327.722543352601,1.1277362427919881
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,100000,2327.722543352601,0.1127736242791988
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,1000000,2327.722543352601,0.011277362427919881
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,10000000,2327.722543352601,0.0011277362427919882
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,100000000,2327.722543352601,0.00011277362427919881
ok,5d,2,3,801,282,119,v1,4.0,3.0,1e-05,1000000000,2327.722543352601,1.1277362427919882e-05
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,1,581.9306358381502,2819.3406069799703
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,10,581.9306358381502,281.93406069799704
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,100,581.9306358381502,28.193406069799703
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,1000,581.9306358381502,2.8193406069799702
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,10000,581.9306358381502,0.28193406069799704
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,100000,581.9306358381502,0.0281934060697997
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,1000000,581.9306358381502,0.0028193406069799702
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,10000000,581.9306358381502,0.00028193406069799704
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,100000000,581.9306358381502,2.8193406069799702e-05
ok,5d,2,3,801,282,119,v2,1.0,3.0,1e-05,1000000000,581.9306358381502,2.8193406069799705e-06
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,1,1360.4957746478874,6591.3370887664805
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,10,1360.4957746478874,659.133708876648
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,100,1360.4957746478874,65.91337088766481
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,1000,1360.4957746478874,6.591337088766481
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,10000,1360.4957746478874,0.659133708876648
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,100000,1360.4957746478874,0.0659133708876648
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,1000000,1360.4957746478874,0.00659133708876648
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,10000000,1360.4957746478874,0.000659133708876648
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,100000000,1360.4957746478874,6.591337088766481e-05
ok,5d,2,4,527,172,78,v1,4.0,3.0,1e-05,1000000000,1360.4957746478874,6.591337088766481e-06
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,1,340.12394366197185,1647.8342721916201
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,10,340.12394366197185,164.783427219162
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,100,340.12394366197185,16.478342721916203
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,1000,340.12394366197185,1.6478342721916202
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,10000,340.12394366197185,0.164783427219162
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,100000,340.12394366197185,0.0164783427219162
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,1000000,340.12394366197185,0.00164783427219162
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,10000000,340.12394366197185,0.000164783427219162
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,100000000,340.12394366197185,1.6478342721916202e-05
ok,5d,2,4,527,172,78,v2,1.0,3.0,1e-05,1000000000,340.12394366197185,1.6478342721916202e-06
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,1,2316.6,11223.475871351644
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,10,2316.6,1122.3475871351643
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,100,2316.6,112.23475871351644
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,1000,2316.6,11.223475871351644
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,10000,2316.6,1.1223475871351645
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,100000,2316.6,0.11223475871351644
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,1000000,2316.6,0.011223475871351644
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,10000000,2316.6,0.0011223475871351644
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,100000000,2316.6,0.00011223475871351643
ok,5d,2,5,124,44,117,v1,4.0,3.0,1e-05,1000000000,2316.6,1.1223475871351644e-05
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,1,579.15,2805.868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,10,579.15,280.5868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,100,579.15,28.05868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,1000,579.15,2.805868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,10000,579.15,0.2805868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,100000,579.15,0.02805868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,1000000,579.15,0.002805868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,10000000,579.15,0.0002805868967837911
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,100000000,579.15,2.805868967837911e-05
ok,5d,2,5,124,44,117,v2,1.0,3.0,1e-05,1000000000,579.15,2.805868967837911e-06
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,1,3704.8695652173915,17949.371566831756
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,10,3704.8695652173915,1794.9371566831755
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,100,3704.8695652173915,179.49371566831758
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,1000,3704.8695652173915,17.949371566831758
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,10000,3704.8695652173915,1.7949371566831755
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,100000,3704.8695652173915,0.17949371566831757
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,1000000,3704.8695652173915,0.017949371566831757
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,10000000,3704.8695652173915,0.0017949371566831757
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,100000000,3704.8695652173915,0.00017949371566831757
ok,5d,2,6,32,9,263,v1,4.0,3.0,1e-05,1000000000,3704.8695652173915,1.7949371566831757e-05
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,1,926.2173913043479,4487.342891707939
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,10,926.2173913043479,448.7342891707939
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,100,926.2173913043479,44.873428917079394
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,1000,926.2173913043479,4.487342891707939
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,10000,926.2173913043479,0.4487342891707939
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,100000,926.2173913043479,0.04487342891707939
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,1000000,926.2173913043479,0.004487342891707939
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,10000000,926.2173913043479,0.0004487342891707939
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,100000000,926.2173913043479,4.4873428917079394e-05
ok,5d,2,6,32,9,263,v2,1.0,3.0,1e-05,1000000000,926.2173913043479,4.487342891707939e-06
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,1,6981.818181818182,33825.549469826714
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,10,6981.818181818182,3382.5549469826715
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,100,6981.818181818182,338.2554946982671
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,1000,6981.818181818182,33.82554946982671
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,10000,6981.818181818182,3.3825549469826712
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,100000,6981.818181818182,0.33825549469826716
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,1000000,6981.818181818182,0.033825549469826716
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,10000000,6981.818181818182,0.0033825549469826714
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,100000000,6981.818181818182,0.00033825549469826714
ok,5d,2,8,53,20,320,v1,4.0,3.0,1e-05,1000000000,6981.818181818182,3.3825549469826717e-05
ok,5d,2,8,53,20,320,v2,1.0,3.0,1e-05,1,1745.4545454545455,8456.387367456678
ok,5d,2,8,53,20,320,v2,1.0,3.0,1e-05,10,1745.4545454545455,845.6387367456679
ok,5d,2,8,53,20,320,v2,1.0,3.0,1e-05,100,1745.4545454545455,84.56387367456678
ok,5d,2,8,53,20,320,v2,1.0,3.0,1e-05,1000,1745.4545454545455,8.456387367456678
ok,5d,2,8,53,20,320,v2,1.0,3.0,1e-05,10000,1745.4545454545455,0.8456387367456678
